Protein,Log2Intensity,Run,Condition,BioReplicate,Intensity
sp|Q12255|NYV1_YEAST,25.13182774,JD_06232014_sample2_A.raw,Condition2,2,36764951.35
sp|Q12255|NYV1_YEAST,24.77100581,JD_06232014_sample2_B.raw,Condition2,2,28629632.39
sp|Q12255|NYV1_YEAST,24.70256784,JD_06232014_sample2_C.raw,Condition2,2,27303221.34
sp|Q12255|NYV1_YEAST,24.53812002,JD_06232014_sample3_A.raw,Condition3,3,24361844.3
sp|Q12255|NYV1_YEAST,24.73125541,JD_06232014_sample3_B.raw,Condition3,3,27851571.75
sp|Q12255|NYV1_YEAST,24.60008964,JD_06232014_sample3_C.raw,Condition3,3,25431084.31
sp|Q12255|NYV1_YEAST,24.91231091,JD_06232014_sample4_B.raw,Condition4,4,31575689.68
sp|Q12255|NYV1_YEAST,24.68104341,JD_06232014_sample4_C.raw,Condition4,4,26898891.97
sp|Q12255|NYV1_YEAST,25.15007316,JD_06232014_sample4-A.raw,Condition4,4,37232861.45
sp|Q12263|GIN4_YEAST,24.07197251,JD_06232014_sample1_B.raw,Condition1,1,17635418.91
sp|Q12263|GIN4_YEAST,24.19043924,JD_06232014_sample1_C.raw,Condition1,1,19144667.13
sp|Q12263|GIN4_YEAST,24.06896423,JD_06232014_sample1-A.raw,Condition1,1,17598684.19
sp|Q12263|GIN4_YEAST,24.12723061,JD_06232014_sample2_A.raw,Condition2,2,18323993.37
sp|Q12263|GIN4_YEAST,24.16953644,JD_06232014_sample2_B.raw,Condition2,2,18869285.25
sp|Q12263|GIN4_YEAST,24.03624649,JD_06232014_sample2_C.raw,Condition2,2,17204069.04
sp|Q12263|GIN4_YEAST,24.05141198,JD_06232014_sample3_A.raw,Condition3,3,17385870.65
sp|Q12263|GIN4_YEAST,23.97376355,JD_06232014_sample3_B.raw,Condition3,3,16474867.77
sp|Q12263|GIN4_YEAST,23.97712116,JD_06232014_sample3_C.raw,Condition3,3,16513254.67
sp|Q12263|GIN4_YEAST,24.00010031,JD_06232014_sample4_B.raw,Condition4,4,16778382.55
sp|Q12263|GIN4_YEAST,23.95965755,JD_06232014_sample4_C.raw,Condition4,4,16314569.13
sp|Q12263|GIN4_YEAST,23.89972054,JD_06232014_sample4-A.raw,Condition4,4,15650664.1
sp|Q12265|KPR5_YEAST,25.83399727,JD_06232014_sample1_B.raw,Condition1,1,59814721.66
sp|Q12265|KPR5_YEAST,25.75848201,JD_06232014_sample1_C.raw,Condition1,1,56764357.66
sp|Q12265|KPR5_YEAST,25.81250036,JD_06232014_sample1-A.raw,Condition1,1,58930058.4
sp|Q12265|KPR5_YEAST,25.75070622,JD_06232014_sample2_A.raw,Condition2,2,56459234.01
sp|Q12265|KPR5_YEAST,25.78215102,JD_06232014_sample2_B.raw,Condition2,2,57703321.12
sp|Q12265|KPR5_YEAST,25.69634334,JD_06232014_sample2_C.raw,Condition2,2,54371350.99
sp|Q12265|KPR5_YEAST,25.58727929,JD_06232014_sample3_A.raw,Condition3,3,50412539.32
sp|Q12265|KPR5_YEAST,25.60230671,JD_06232014_sample3_B.raw,Condition3,3,50940391.44
sp|Q12265|KPR5_YEAST,25.64940462,JD_06232014_sample3_C.raw,Condition3,3,52630823.04
sp|Q12265|KPR5_YEAST,25.74106552,JD_06232014_sample4_B.raw,Condition4,4,56083207.26
sp|Q12265|KPR5_YEAST,25.64855405,JD_06232014_sample4_C.raw,Condition4,4,52599802.62
sp|Q12265|KPR5_YEAST,25.82019417,JD_06232014_sample4-A.raw,Condition4,4,59245168.51
sp|Q12267|SMC4_YEAST,22.65456157,JD_06232014_sample1_B.raw,Condition1,1,6602411.236
sp|Q12267|SMC4_YEAST,22.35057536,JD_06232014_sample1_C.raw,Condition1,1,5348027.154
sp|Q12267|SMC4_YEAST,23.25088379,JD_06232014_sample1-A.raw,Condition1,1,9981905.327
sp|Q12267|SMC4_YEAST,23.40458921,JD_06232014_sample2_A.raw,Condition2,2,11104100.62
sp|Q12267|SMC4_YEAST,22.81421477,JD_06232014_sample2_B.raw,Condition2,2,7375016.109
sp|Q12267|SMC4_YEAST,22.46182507,JD_06232014_sample2_C.raw,Condition2,2,5776743.754
sp|Q12267|SMC4_YEAST,23.38730154,JD_06232014_sample3_A.raw,Condition3,3,10971835.34
sp|Q12267|SMC4_YEAST,22.28825746,JD_06232014_sample3_B.raw,Condition3,3,5121934.809
sp|Q12267|SMC4_YEAST,23.51601154,JD_06232014_sample3_C.raw,Condition3,3,11995679.45
sp|Q12267|SMC4_YEAST,23.23878766,JD_06232014_sample4_B.raw,Condition4,4,9898562.932
sp|Q12267|SMC4_YEAST,21.9458495,JD_06232014_sample4_C.raw,Condition4,4,4039791.768
sp|Q12267|SMC4_YEAST,23.45494236,JD_06232014_sample4-A.raw,Condition4,4,11498500.2
sp|Q12271|INP53_YEAST,24.31787502,JD_06232014_sample1_B.raw,Condition1,1,20912685.77
sp|Q12271|INP53_YEAST,24.3162727,JD_06232014_sample1_C.raw,Condition1,1,20889472.12
sp|Q12271|INP53_YEAST,24.42038618,JD_06232014_sample1-A.raw,Condition1,1,22452708.91
sp|Q12271|INP53_YEAST,24.34508177,JD_06232014_sample2_A.raw,Condition2,2,21310805.22
sp|Q12271|INP53_YEAST,24.36728157,JD_06232014_sample2_B.raw,Condition2,2,21641266.11
sp|Q12271|INP53_YEAST,24.27961491,JD_06232014_sample2_C.raw,Condition2,2,20365373.11
sp|Q12271|INP53_YEAST,24.27298521,JD_06232014_sample3_A.raw,Condition3,3,20272001.63
sp|Q12271|INP53_YEAST,24.35547353,JD_06232014_sample3_B.raw,Condition3,3,21464861.53
sp|Q12271|INP53_YEAST,24.36689967,JD_06232014_sample3_C.raw,Condition3,3,21635538.15
sp|Q12271|INP53_YEAST,24.37874286,JD_06232014_sample4_B.raw,Condition4,4,21813876.87
sp|Q12271|INP53_YEAST,24.46166169,JD_06232014_sample4_C.raw,Condition4,4,23104358.38
sp|Q12271|INP53_YEAST,24.16695168,JD_06232014_sample4-A.raw,Condition4,4,18835508.94
sp|Q12272|TPT1_YEAST,23.82852734,JD_06232014_sample1_B.raw,Condition1,1,14897091.38
sp|Q12272|TPT1_YEAST,23.68667582,JD_06232014_sample1_C.raw,Condition1,1,13502056.45
sp|Q12272|TPT1_YEAST,23.60911528,JD_06232014_sample1-A.raw,Condition1,1,12795341.17
sp|Q12272|TPT1_YEAST,23.96811096,JD_06232014_sample2_A.raw,Condition2,2,16410444.26
sp|Q12272|TPT1_YEAST,23.67109312,JD_06232014_sample2_B.raw,Condition2,2,13357004.1
sp|Q12272|TPT1_YEAST,23.71311057,JD_06232014_sample2_C.raw,Condition2,2,13751737.45
sp|Q12272|TPT1_YEAST,23.82017705,JD_06232014_sample3_A.raw,Condition3,3,14811116.37
sp|Q12272|TPT1_YEAST,23.8373442,JD_06232014_sample3_B.raw,Condition3,3,14988411.96
sp|Q12272|TPT1_YEAST,23.75176146,JD_06232014_sample3_C.raw,Condition3,3,14125136.37
sp|Q12272|TPT1_YEAST,23.73261365,JD_06232014_sample4_B.raw,Condition4,4,13938902.62
sp|Q12272|TPT1_YEAST,23.58818521,JD_06232014_sample4_C.raw,Condition4,4,12611051.28
sp|Q12272|TPT1_YEAST,23.84001691,JD_06232014_sample4-A.raw,Condition4,4,15016204.95
sp|Q12275|YO093_YEAST,23.83229196,JD_06232014_sample1_B.raw,Condition1,1,14936015.15
sp|Q12275|YO093_YEAST,23.86172491,JD_06232014_sample1_C.raw,Condition1,1,15243859.81
sp|Q12275|YO093_YEAST,23.80749392,JD_06232014_sample1-A.raw,Condition1,1,14681478.43
sp|Q12275|YO093_YEAST,23.58920569,JD_06232014_sample2_A.raw,Condition2,2,12619974.77
sp|Q12275|YO093_YEAST,23.85017921,JD_06232014_sample2_B.raw,Condition2,2,15122352.05
sp|Q12275|YO093_YEAST,23.62496398,JD_06232014_sample2_C.raw,Condition2,2,12936679.07
sp|Q12275|YO093_YEAST,23.96956808,JD_06232014_sample3_A.raw,Condition3,3,16427027.16
sp|Q12275|YO093_YEAST,23.7583264,JD_06232014_sample3_B.raw,Condition3,3,14189558.84
sp|Q12275|YO093_YEAST,23.70322583,JD_06232014_sample3_C.raw,Condition3,3,13657838.37
sp|Q12275|YO093_YEAST,23.62536446,JD_06232014_sample4_B.raw,Condition4,4,12940270.68
sp|Q12275|YO093_YEAST,23.35053559,JD_06232014_sample4_C.raw,Condition4,4,10695759.46
sp|Q12275|YO093_YEAST,23.57827891,JD_06232014_sample4-A.raw,Condition4,4,12524753.81
sp|Q12276|HER1_YEAST,23.41881887,JD_06232014_sample1_B.raw,Condition1,1,11214165.03
sp|Q12276|HER1_YEAST,23.55700627,JD_06232014_sample1_C.raw,Condition1,1,12341430.31
sp|Q12276|HER1_YEAST,23.42167967,JD_06232014_sample1-A.raw,Condition1,1,11236424.28
sp|Q12276|HER1_YEAST,23.63569204,JD_06232014_sample2_A.raw,Condition2,2,13033236.39
sp|Q12276|HER1_YEAST,23.72015775,JD_06232014_sample2_B.raw,Condition2,2,13819075.34
sp|Q12276|HER1_YEAST,23.19141244,JD_06232014_sample2_C.raw,Condition2,2,9578792.958
sp|Q12276|HER1_YEAST,23.40990937,JD_06232014_sample3_A.raw,Condition3,3,11145124.29
sp|Q12276|HER1_YEAST,23.00316918,JD_06232014_sample3_B.raw,Condition3,3,8407055.578
sp|Q12276|HER1_YEAST,23.32802509,JD_06232014_sample3_C.raw,Condition3,3,10530167.8
sp|Q12276|HER1_YEAST,23.08981782,JD_06232014_sample4_B.raw,Condition4,4,8927456.819
sp|Q12276|HER1_YEAST,23.50063567,JD_06232014_sample4_C.raw,Condition4,4,11868511.47
sp|Q12276|HER1_YEAST,23.35010637,JD_06232014_sample4-A.raw,Condition4,4,10692577.81
sp|Q12277|RRP42_YEAST,25.05873879,JD_06232014_sample1_B.raw,Condition1,1,34948780.76
sp|Q12277|RRP42_YEAST,25.26308729,JD_06232014_sample1_C.raw,Condition1,1,40266794.41
sp|Q12277|RRP42_YEAST,25.18966148,JD_06232014_sample1-A.raw,Condition1,1,38268697.95
sp|Q12277|RRP42_YEAST,25.0645048,JD_06232014_sample2_A.raw,Condition2,2,35088739.82
sp|Q12277|RRP42_YEAST,24.94700439,JD_06232014_sample2_B.raw,Condition2,2,32344215.61
sp|Q12277|RRP42_YEAST,25.04479617,JD_06232014_sample2_C.raw,Condition2,2,34612652.52
sp|Q12277|RRP42_YEAST,25.00158185,JD_06232014_sample3_A.raw,Condition3,3,33591243.1
sp|Q12277|RRP42_YEAST,25.06745479,JD_06232014_sample3_B.raw,Condition3,3,35160561.89
sp|Q12277|RRP42_YEAST,24.89669008,JD_06232014_sample3_C.raw,Condition3,3,31235647.05
sp|Q12277|RRP42_YEAST,25.20485323,JD_06232014_sample4_B.raw,Condition4,4,38673801.03
sp|Q12277|RRP42_YEAST,25.03981295,JD_06232014_sample4_C.raw,Condition4,4,34493303.03
sp|Q12277|RRP42_YEAST,25.05708954,JD_06232014_sample4-A.raw,Condition4,4,34908851.08
sp|Q12283|FABD_YEAST,23.67646512,JD_06232014_sample1_B.raw,Condition1,1,13406832.78
sp|Q12283|FABD_YEAST,23.61204734,JD_06232014_sample1_C.raw,Condition1,1,12821372.22
sp|Q12283|FABD_YEAST,23.66280131,JD_06232014_sample1-A.raw,Condition1,1,13280455.65
sp|Q12283|FABD_YEAST,22.98345646,JD_06232014_sample2_A.raw,Condition2,2,8292964.351
sp|Q12283|FABD_YEAST,23.6215771,JD_06232014_sample2_B.raw,Condition2,2,12906344.46
sp|Q12283|FABD_YEAST,23.73434214,JD_06232014_sample2_C.raw,Condition2,2,13955612.8
sp|Q12283|FABD_YEAST,23.19410758,JD_06232014_sample3_A.raw,Condition3,3,9596704.101
sp|Q12283|FABD_YEAST,23.92562039,JD_06232014_sample3_B.raw,Condition3,3,15934168.38
sp|Q12283|FABD_YEAST,23.99016836,JD_06232014_sample3_C.raw,Condition3,3,16663271.77
sp|Q12283|FABD_YEAST,23.51605364,JD_06232014_sample4_B.raw,Condition4,4,11996029.51
sp|Q12283|FABD_YEAST,23.95588698,JD_06232014_sample4_C.raw,Condition4,4,16271985.69
sp|Q12283|FABD_YEAST,23.74404887,JD_06232014_sample4-A.raw,Condition4,4,14049825.44
sp|Q12284|ERV2_YEAST,26.04424081,JD_06232014_sample1_B.raw,Condition1,1,69198662.15
sp|Q12284|ERV2_YEAST,24.61895403,JD_06232014_sample1_C.raw,Condition1,1,25765799.62
sp|Q12284|ERV2_YEAST,23.56902218,JD_06232014_sample1-A.raw,Condition1,1,12444648.79
sp|Q12284|ERV2_YEAST,23.30099232,JD_06232014_sample2_A.raw,Condition2,2,10334693.88
sp|Q12284|ERV2_YEAST,23.97572904,JD_06232014_sample2_B.raw,Condition2,2,16497327.99
sp|Q12284|ERV2_YEAST,23.44895065,JD_06232014_sample2_C.raw,Condition2,2,11450844.38
sp|Q12284|ERV2_YEAST,24.14848255,JD_06232014_sample3_A.raw,Condition3,3,18595916.92
sp|Q12284|ERV2_YEAST,24.24609696,JD_06232014_sample3_B.raw,Condition3,3,19897680.94
sp|Q12284|ERV2_YEAST,23.60731529,JD_06232014_sample3_C.raw,Condition3,3,12779386.92
sp|Q12284|ERV2_YEAST,23.57998264,JD_06232014_sample4_B.raw,Condition4,4,12539553.48
sp|Q12284|ERV2_YEAST,24.37714611,JD_06232014_sample4_C.raw,Condition4,4,21789747
sp|Q12284|ERV2_YEAST,23.68725587,JD_06232014_sample4-A.raw,Condition4,4,13507486.18
sp|Q12285|MDY2_YEAST,26.11866312,JD_06232014_sample1_B.raw,Condition1,1,72861992.9
sp|Q12285|MDY2_YEAST,26.246279,JD_06232014_sample1_C.raw,Condition1,1,79600767.21
sp|Q12285|MDY2_YEAST,26.10761284,JD_06232014_sample1-A.raw,Condition1,1,72306040.49
sp|Q12285|MDY2_YEAST,26.04645577,JD_06232014_sample2_A.raw,Condition2,2,69304983.99
sp|Q12285|MDY2_YEAST,26.14097201,JD_06232014_sample2_B.raw,Condition2,2,73997439.25
sp|Q12285|MDY2_YEAST,26.17666264,JD_06232014_sample2_C.raw,Condition2,2,75850883.02
sp|Q12285|MDY2_YEAST,26.02978462,JD_06232014_sample3_A.raw,Condition3,3,68508735.45
sp|Q12285|MDY2_YEAST,26.01900547,JD_06232014_sample3_B.raw,Condition3,3,67998777.33
sp|Q12285|MDY2_YEAST,26.18192724,JD_06232014_sample3_C.raw,Condition3,3,76128179.35
sp|Q12285|MDY2_YEAST,25.95864873,JD_06232014_sample4_B.raw,Condition4,4,65212659.9
sp|Q12285|MDY2_YEAST,26.19379037,JD_06232014_sample4_C.raw,Condition4,4,76756754.2
sp|Q12285|MDY2_YEAST,26.01224739,JD_06232014_sample4-A.raw,Condition4,4,67680992.54
sp|Q12287|COX17_YEAST,25.52863211,JD_06232014_sample1_B.raw,Condition1,1,48404307.74
sp|Q12287|COX17_YEAST,25.33207046,JD_06232014_sample1_C.raw,Condition1,1,42238944.85
sp|Q12287|COX17_YEAST,25.15115994,JD_06232014_sample1-A.raw,Condition1,1,37260919.48
sp|Q12287|COX17_YEAST,25.93881438,JD_06232014_sample2_A.raw,Condition2,2,64322242.99
sp|Q12287|COX17_YEAST,25.34548298,JD_06232014_sample2_B.raw,Condition2,2,42633465.06
sp|Q12287|COX17_YEAST,24.95398322,JD_06232014_sample2_C.raw,Condition2,2,32501055.14
sp|Q12287|COX17_YEAST,25.82868024,JD_06232014_sample3_A.raw,Condition3,3,59594681.17
sp|Q12287|COX17_YEAST,24.90713937,JD_06232014_sample3_B.raw,Condition3,3,31462704.88
sp|Q12287|COX17_YEAST,24.99538632,JD_06232014_sample3_C.raw,Condition3,3,33447297.69
sp|Q12287|COX17_YEAST,25.28287303,JD_06232014_sample4_B.raw,Condition4,4,40822834.71
sp|Q12287|COX17_YEAST,25.03241079,JD_06232014_sample4_C.raw,Condition4,4,34316778.5
sp|Q12287|COX17_YEAST,25.90924214,JD_06232014_sample4-A.raw,Condition4,4,63017192.24
sp|Q12288|YL126_YEAST,25.09211185,JD_06232014_sample1_B.raw,Condition1,1,35766654.66
sp|Q12288|YL126_YEAST,24.55992232,JD_06232014_sample1_C.raw,Condition1,1,24732801.36
sp|Q12288|YL126_YEAST,25.07456017,JD_06232014_sample1-A.raw,Condition1,1,35334157.39
sp|Q12288|YL126_YEAST,24.90574922,JD_06232014_sample2_A.raw,Condition2,2,31432402.69
sp|Q12288|YL126_YEAST,24.79609106,JD_06232014_sample2_B.raw,Condition2,2,29131790.92
sp|Q12288|YL126_YEAST,24.91428919,JD_06232014_sample2_C.raw,Condition2,2,31619017.2
sp|Q12288|YL126_YEAST,24.74791572,JD_06232014_sample3_A.raw,Condition3,3,28175067.29
sp|Q12288|YL126_YEAST,24.91084339,JD_06232014_sample3_B.raw,Condition3,3,31543586.98
sp|Q12288|YL126_YEAST,24.74980127,JD_06232014_sample3_C.raw,Condition3,3,28211915.15
sp|Q12288|YL126_YEAST,24.71645365,JD_06232014_sample4_B.raw,Condition4,4,27567281.12
sp|Q12288|YL126_YEAST,24.67516068,JD_06232014_sample4_C.raw,Condition4,4,26789432.42
sp|Q12288|YL126_YEAST,25.11028618,JD_06232014_sample4-A.raw,Condition4,4,36220074.55
sp|Q12291|YL063_YEAST,22.63931429,JD_06232014_sample1_B.raw,Condition1,1,6533000.367
sp|Q12291|YL063_YEAST,22.61642697,JD_06232014_sample1_C.raw,Condition1,1,6430176.778
sp|Q12291|YL063_YEAST,22.52593395,JD_06232014_sample1-A.raw,Condition1,1,6039233.192
sp|Q12291|YL063_YEAST,22.4284647,JD_06232014_sample2_A.raw,Condition2,2,5644696.959
sp|Q12291|YL063_YEAST,22.58675482,JD_06232014_sample2_B.raw,Condition2,2,6299276.991
sp|Q12291|YL063_YEAST,22.27556879,JD_06232014_sample2_C.raw,Condition2,2,5077084.321
sp|Q12291|YL063_YEAST,22.27480202,JD_06232014_sample3_A.raw,Condition3,3,5074386.646
sp|Q12291|YL063_YEAST,22.41080337,JD_06232014_sample3_B.raw,Condition3,3,5576016.386
sp|Q12291|YL063_YEAST,22.36084355,JD_06232014_sample3_C.raw,Condition3,3,5386226.805
sp|Q12291|YL063_YEAST,22.46174343,JD_06232014_sample4_B.raw,Condition4,4,5776416.866
sp|Q12291|YL063_YEAST,22.99823296,JD_06232014_sample4_C.raw,Condition4,4,8378339.765
sp|Q12291|YL063_YEAST,22.56230161,JD_06232014_sample4-A.raw,Condition4,4,6193406.076
sp|Q12296|MAM3_YEAST,24.17243632,JD_06232014_sample1_B.raw,Condition1,1,18907251.48
sp|Q12296|MAM3_YEAST,24.51220708,JD_06232014_sample1_C.raw,Condition1,1,23928175.81
sp|Q12296|MAM3_YEAST,24.12211944,JD_06232014_sample1-A.raw,Condition1,1,18259190.11
sp|Q12296|MAM3_YEAST,23.72683956,JD_06232014_sample2_A.raw,Condition2,2,13883226.53
sp|Q12296|MAM3_YEAST,24.06612937,JD_06232014_sample2_B.raw,Condition2,2,17564137.16
sp|Q12296|MAM3_YEAST,24.24388434,JD_06232014_sample2_C.raw,Condition2,2,19867187.83
sp|Q12296|MAM3_YEAST,23.71049298,JD_06232014_sample3_A.raw,Condition3,3,13726809.26
sp|Q12296|MAM3_YEAST,24.09404223,JD_06232014_sample3_B.raw,Condition3,3,17907271.91
sp|Q12296|MAM3_YEAST,24.32276525,JD_06232014_sample3_C.raw,Condition3,3,20983692.71
sp|Q12296|MAM3_YEAST,24.02106505,JD_06232014_sample4_B.raw,Condition4,4,17023980.29
sp|Q12296|MAM3_YEAST,24.25832141,JD_06232014_sample4_C.raw,Condition4,4,20066997.14
sp|Q12296|MAM3_YEAST,23.63802651,JD_06232014_sample4-A.raw,Condition4,4,13054342.95
sp|Q12297|TAF3_YEAST,22.95435446,JD_06232014_sample1_B.raw,Condition1,1,8127354.88
sp|Q12297|TAF3_YEAST,23.24601005,JD_06232014_sample1_C.raw,Condition1,1,9948241.158
sp|Q12297|TAF3_YEAST,23.06886451,JD_06232014_sample1-A.raw,Condition1,1,8798733.898
sp|Q12297|TAF3_YEAST,23.28792538,JD_06232014_sample2_A.raw,Condition2,2,10241511.95
sp|Q12297|TAF3_YEAST,23.14965747,JD_06232014_sample2_B.raw,Condition2,2,9305533.733
sp|Q12297|TAF3_YEAST,23.32179601,JD_06232014_sample2_C.raw,Condition2,2,10484800.03
sp|Q12297|TAF3_YEAST,23.07295121,JD_06232014_sample3_A.raw,Condition3,3,8823693.27
sp|Q12297|TAF3_YEAST,23.39225751,JD_06232014_sample3_B.raw,Condition3,3,11009590.78
sp|Q12297|TAF3_YEAST,23.27528082,JD_06232014_sample3_C.raw,Condition3,3,10152142.01
sp|Q12297|TAF3_YEAST,23.13784994,JD_06232014_sample4_B.raw,Condition4,4,9229684.742
sp|Q12297|TAF3_YEAST,23.26714672,JD_06232014_sample4_C.raw,Condition4,4,10095063.99
sp|Q12297|TAF3_YEAST,23.49850311,JD_06232014_sample4-A.raw,Condition4,4,11850980.66
sp|Q12298|YD061_YEAST,24.55912479,JD_06232014_sample1_B.raw,Condition1,1,24719132.71
sp|Q12298|YD061_YEAST,24.53185859,JD_06232014_sample1_C.raw,Condition1,1,24256340.75
sp|Q12298|YD061_YEAST,24.61604373,JD_06232014_sample1-A.raw,Condition1,1,25713875.53
sp|Q12298|YD061_YEAST,24.63795911,JD_06232014_sample2_A.raw,Condition2,2,26107466.18
sp|Q12298|YD061_YEAST,24.37089516,JD_06232014_sample2_B.raw,Condition2,2,21695540.01
sp|Q12298|YD061_YEAST,24.46547936,JD_06232014_sample2_C.raw,Condition2,2,23165578.27
sp|Q12298|YD061_YEAST,24.56727884,JD_06232014_sample3_A.raw,Condition3,3,24859239.74
sp|Q12298|YD061_YEAST,24.33359808,JD_06232014_sample3_B.raw,Condition3,3,21141846.95
sp|Q12298|YD061_YEAST,24.45127631,JD_06232014_sample3_C.raw,Condition3,3,22938636.62
sp|Q12298|YD061_YEAST,24.46338441,JD_06232014_sample4_B.raw,Condition4,4,23131963.74
sp|Q12298|YD061_YEAST,24.4037922,JD_06232014_sample4_C.raw,Condition4,4,22195935.81
sp|Q12298|YD061_YEAST,24.59170496,JD_06232014_sample4-A.raw,Condition4,4,25283712.16
sp|Q12305|RDL1_YEAST,27.42165553,JD_06232014_sample1_B.raw,Condition1,1,179779780.3
sp|Q12305|RDL1_YEAST,27.32189691,JD_06232014_sample1_C.raw,Condition1,1,167768533.5
sp|Q12305|RDL1_YEAST,27.41673952,JD_06232014_sample1-A.raw,Condition1,1,179168219.9
sp|Q12305|RDL1_YEAST,27.44858915,JD_06232014_sample2_A.raw,Condition2,2,183167607.5
sp|Q12305|RDL1_YEAST,27.43081859,JD_06232014_sample2_B.raw,Condition2,2,180925258.3
sp|Q12305|RDL1_YEAST,27.31057611,JD_06232014_sample2_C.raw,Condition2,2,166457208.8
sp|Q12305|RDL1_YEAST,27.29367756,JD_06232014_sample3_A.raw,Condition3,3,164518839.6
sp|Q12305|RDL1_YEAST,27.26120343,JD_06232014_sample3_B.raw,Condition3,3,160856994.6
sp|Q12305|RDL1_YEAST,27.22624424,JD_06232014_sample3_C.raw,Condition3,3,157005976.9
sp|Q12305|RDL1_YEAST,27.34211828,JD_06232014_sample4_B.raw,Condition4,4,170136599.1
sp|Q12305|RDL1_YEAST,27.32414471,JD_06232014_sample4_C.raw,Condition4,4,168030130.1
sp|Q12305|RDL1_YEAST,27.42047503,JD_06232014_sample4-A.raw,Condition4,4,179632733.8
sp|Q12306|SMT3_YEAST,28.04123893,JD_06232014_sample1_B.raw,Condition1,1,276219308.4
sp|Q12306|SMT3_YEAST,27.94491807,JD_06232014_sample1_C.raw,Condition1,1,258379804.6
sp|Q12306|SMT3_YEAST,27.99048472,JD_06232014_sample1-A.raw,Condition1,1,266670818.5
sp|Q12306|SMT3_YEAST,28.23112228,JD_06232014_sample2_A.raw,Condition2,2,315075488
sp|Q12306|SMT3_YEAST,27.83246633,JD_06232014_sample2_B.raw,Condition2,2,239005127.7
sp|Q12306|SMT3_YEAST,27.89788415,JD_06232014_sample2_C.raw,Condition2,2,250092083.5
sp|Q12306|SMT3_YEAST,28.11064342,JD_06232014_sample3_A.raw,Condition3,3,289832355.8
sp|Q12306|SMT3_YEAST,27.96649765,JD_06232014_sample3_B.raw,Condition3,3,262273653.7
sp|Q12306|SMT3_YEAST,27.81357886,JD_06232014_sample3_C.raw,Condition3,3,235896514.3
sp|Q12306|SMT3_YEAST,28.02312108,JD_06232014_sample4_B.raw,Condition4,4,272772143.9
sp|Q12306|SMT3_YEAST,27.83361694,JD_06232014_sample4_C.raw,Condition4,4,239195820.4
sp|Q12306|SMT3_YEAST,28.16929488,JD_06232014_sample4-A.raw,Condition4,4,301858017.6
sp|Q12314|YO021_YEAST,26.77959748,JD_06232014_sample1_B.raw,Condition1,1,115202555.6
sp|Q12314|YO021_YEAST,26.79618788,JD_06232014_sample1_C.raw,Condition1,1,116534984.1
sp|Q12314|YO021_YEAST,26.83972891,JD_06232014_sample1-A.raw,Condition1,1,120105660.9
sp|Q12314|YO021_YEAST,26.9057418,JD_06232014_sample2_A.raw,Condition2,2,125728964.1
sp|Q12314|YO021_YEAST,26.73898602,JD_06232014_sample2_B.raw,Condition2,2,112004854.4
sp|Q12314|YO021_YEAST,26.78365969,JD_06232014_sample2_C.raw,Condition2,2,115527389.6
sp|Q12314|YO021_YEAST,26.94978119,JD_06232014_sample3_A.raw,Condition3,3,129626117.9
sp|Q12314|YO021_YEAST,26.94759585,JD_06232014_sample3_B.raw,Condition3,3,129429913.8
sp|Q12314|YO021_YEAST,26.68554578,JD_06232014_sample3_C.raw,Condition3,3,107931877.2
sp|Q12314|YO021_YEAST,26.78065593,JD_06232014_sample4_B.raw,Condition4,4,115287106.3
sp|Q12314|YO021_YEAST,26.83203101,JD_06232014_sample4_C.raw,Condition4,4,119466510.5
sp|Q12314|YO021_YEAST,26.85307551,JD_06232014_sample4-A.raw,Condition4,4,121221932.8
sp|Q12315|GLE1_YEAST,23.43789819,JD_06232014_sample1_B.raw,Condition1,1,11363454.84
sp|Q12315|GLE1_YEAST,23.68231264,JD_06232014_sample1_C.raw,Condition1,1,13461283.52
sp|Q12315|GLE1_YEAST,23.51011003,JD_06232014_sample1-A.raw,Condition1,1,11946709.97
sp|Q12315|GLE1_YEAST,23.70520245,JD_06232014_sample2_A.raw,Condition2,2,13676563.64
sp|Q12315|GLE1_YEAST,23.57102684,JD_06232014_sample2_B.raw,Condition2,2,12461952.96
sp|Q12315|GLE1_YEAST,23.72811861,JD_06232014_sample2_C.raw,Condition2,2,13895540.43
sp|Q12315|GLE1_YEAST,23.89941331,JD_06232014_sample3_A.raw,Condition3,3,15647331.56
sp|Q12315|GLE1_YEAST,23.86328457,JD_06232014_sample3_B.raw,Condition3,3,15260348.46
sp|Q12315|GLE1_YEAST,23.69648725,JD_06232014_sample3_C.raw,Condition3,3,13594193.71
sp|Q12315|GLE1_YEAST,23.75562867,JD_06232014_sample4_B.raw,Condition4,4,14163050.23
sp|Q12315|GLE1_YEAST,23.72769257,JD_06232014_sample4_C.raw,Condition4,4,13891437.57
sp|Q12315|GLE1_YEAST,23.81386797,JD_06232014_sample4-A.raw,Condition4,4,14746486.98
sp|Q12321|MED1_YEAST,23.39998819,JD_06232014_sample1_B.raw,Condition1,1,11068744.01
sp|Q12321|MED1_YEAST,23.71549184,JD_06232014_sample1_C.raw,Condition1,1,13774454.4
sp|Q12321|MED1_YEAST,23.57825793,JD_06232014_sample1-A.raw,Condition1,1,12524571.67
sp|Q12321|MED1_YEAST,22.55634213,JD_06232014_sample2_A.raw,Condition2,2,6167875.142
